"","Name","DistanceAT","ortholog","Strain","TF","Length"
"342","EbroNfe1_000360-T1",4456,"og_3790","EbroNfe1","FALSE",166
"343","EbroNfe1_000361-T1",1579,"og_9061","EbroNfe1","FALSE",559
"344","EbroNfe1_000362-T1",39347,"og_0916","EbroNfe1","FALSE",543
"345","EbroNfe1_000363-T1",26888,"og_3661","EbroNfe1","FALSE",432
"346","EbroNfe1_000364-T1",36919,"og_3373","EbroNfe1","FALSE",423
"347","EbroNfe1_000365-T1",25797,"og_9122","EbroNfe1","FALSE",276
"348","EbroNfe1_000366-T1",24112,"og_2325","EbroNfe1","FALSE",362
"349","EbroNfe1_000367-T1",28526,"og_9357","EbroNfe1","FALSE",183
"350","EbroNfe1_000368-T1",33930,"og_11091","EbroNfe1","FALSE",449
"351","EbroNfe1_000369-T1",22220,"og_2760","EbroNfe1","FALSE",491
"352","EbroNfe1_000370-T1",335,"og_9343","EbroNfe1","FALSE",983
"353","EbroNfe1_000371-T1",26224,"og_11080","EbroNfe1","FALSE",283
"354","EbroNfe1_000372-T1",31531,"og_3715","EbroNfe1","FALSE",513
"355","EbroNfe1_000373-T1",24795,"og_2156","EbroNfe1","FALSE",174
"356","EbroNfe1_000374-T1",18698,"og_8317","EbroNfe1","FALSE",497
"357","EbroNfe1_000375-T1",28476,"og_10850","EbroNfe1","FALSE",706
"358","EbroNfe1_000376-T1",22813,"og_2580","EbroNfe1","FALSE",170
"359","EbroNfe1_000377-T1",4894,"og_7967","EbroNfe1","FALSE",396
"360","EbroNfe1_000378-T1",16457,"og_1432","EbroNfe1","FALSE",288
"361","EbroNfe1_000379-T1",7133,"og_8159","EbroNfe1","FALSE",443
"362","EbroNfe1_000380-T1",26610,"og_7440","EbroNfe1","FALSE",124
"363","EbroNfe1_000381-T1",12728,"og_3798","EbroNfe1","FALSE",602
"364","EbroNfe1_000382-T1",17597,"og_6758","EbroNfe1","FALSE",400
"365","EbroNfe1_000383-T1",23961,"og_29437","EbroNfe1","TRUE",361
"366","EbroNfe1_000384-T1",5861,"og_8707","EbroNfe1","FALSE",192
"367","EbroNfe1_000385-T1",16116,"og_7865","EbroNfe1","FALSE",363
"368","EbroNfe1_000386-T1",9972,"og_2696","EbroNfe1","FALSE",684
"369","EbroNfe1_000387-T1",15055,"og_8562","EbroNfe1","FALSE",244
"370","EbroNfe1_000388-T1",3367,"og_2339","EbroNfe1","FALSE",215
"371","EbroNfe1_000389-T1",17460,"og_3328","EbroNfe1","FALSE",1461
"372","EbroNfe1_000390-T1",13389,"og_1040","EbroNfe1","FALSE",162
"373","EbroNfe1_000391-T1",10568,"og_3204","EbroNfe1","FALSE",708
"374","EbroNfe1_000392-T1",0,"og_4015","EbroNfe1","FALSE",536
"375","EbroNfe1_000393-T1",6110,"og_3903","EbroNfe1","FALSE",733
"376","EbroNfe1_000394-T1",9043,"og_9405","EbroNfe1","FALSE",219
"377","EbroNfe1_000395-T1",4375,"og_11604","EbroNfe1","FALSE",285
"378","EbroNfe1_000396-T1",7685,"og_11575","EbroNfe1","FALSE",332
"379","EbroNfe1_000397-T1",14721,"og_11099","EbroNfe1","FALSE",169
"380","EbroNfe1_000398-T1",2333,"og_9372","EbroNfe1","FALSE",516
"381","EbroNfe1_000399-T1",12661,"og_29438","EbroNfe1","TRUE",101
"382","EbroNfe1_000400-T1",3964,"og_9613","EbroNfe1","FALSE",447
"383","EbroNfe1_000401-T1",10973,"og_6867","EbroNfe1","FALSE",119
"384","EbroNfe1_000402-T1",1086,"og_2541","EbroNfe1","FALSE",506
"385","EbroNfe1_000403-T1",8077,"og_9452","EbroNfe1","FALSE",515
"386","EbroNfe1_000404-T1",6369,"og_11505","EbroNfe1","FALSE",426
"387","EbroNfe1_000405-T1",4680,"og_0909","EbroNfe1","FALSE",197
"388","EbroNfe1_000406-T1",2933,"og_2268","EbroNfe1","FALSE",218
"389","EbroNfe1_000407-T1",197,"og_10829","EbroNfe1","FALSE",659
"390","EbroNfe1_000408-T1",674,"og_2942","EbroNfe1","FALSE",594
"391","EbroNfe1_000409-T1",1014,"og_4134","EbroNfe1","FALSE",369
"392","EbroNfe1_000410-T1",2294,"og_8227","EbroNfe1","FALSE",294
"393","EbroNfe1_000411-T1",3498,"og_1479","EbroNfe1","FALSE",388
"394","EbroNfe1_000412-T1",246,"og_11205","EbroNfe1","FALSE",243
"395","EbroNfe1_000413-T1",6452,"og_1678","EbroNfe1","FALSE",535
"396","EbroNfe1_000414-T1",1318,"og_2476","EbroNfe1","FALSE",770
"397","EbroNfe1_000415-T1",8841,"og_2709","EbroNfe1","FALSE",278
"398","EbroNfe1_000416-T1",9979,"og_3255","EbroNfe1","FALSE",440
"399","EbroNfe1_000417-T1",4301,"og_3394","EbroNfe1","FALSE",100
"400","EbroNfe1_000418-T1",1184,"og_3955","EbroNfe1","FALSE",482
"401","EbroNfe1_000419-T1",452,"og_2254","EbroNfe1","FALSE",1475
"402","EbroNfe1_000420-T1",12497,"og_8395","EbroNfe1","FALSE",382
"403","EbroNfe1_000421-T1",1637,"og_29439","EbroNfe1","TRUE",696
"404","EbroNfe1_000422-T1",7546,"og_0766","EbroNfe1","FALSE",243
"405","EbroNfe1_000423-T1",8437,"og_10447","EbroNfe1","FALSE",603
"406","EbroNfe1_000424-T1",661,"og_2603","EbroNfe1","FALSE",213
"407","EbroNfe1_000425-T1",8199,"og_3562","EbroNfe1","FALSE",878
"408","EbroNfe1_000426-T1",10938,"og_2046","EbroNfe1","FALSE",468
"409","EbroNfe1_000427-T1",5987,"og_2890","EbroNfe1","FALSE",1459
"410","EbroNfe1_000428-T1",585,"og_10555","EbroNfe1","FALSE",260
"411","EbroNfe1_000429-T1",13431,"og_2002","EbroNfe1","FALSE",461
"412","EbroNfe1_000430-T1",6307,"og_2520","EbroNfe1","FALSE",463
"413","EbroNfe1_000431-T1",15495,"og_6224","EbroNfe1","FALSE",114
"414","EbroNfe1_000432-T1",3508,"og_8425","EbroNfe1","FALSE",710
"415","EbroNfe1_000433-T1",16203,"og_3727","EbroNfe1","FALSE",307
"416","EbroNfe1_000434-T1",11670,"og_9124","EbroNfe1","FALSE",381
"417","EbroNfe1_000435-T1",17919,"og_10131","EbroNfe1","FALSE",601
"418","EbroNfe1_000436-T1",13295,"og_9175","EbroNfe1","FALSE",280
"419","EbroNfe1_000437-T1",7430,"og_2962","EbroNfe1","FALSE",1219
"420","EbroNfe1_000438-T1",1139,"og_4236","EbroNfe1","FALSE",247
"421","EbroNfe1_000439-T1",15014,"og_2031","EbroNfe1","FALSE",356
"422","EbroNfe1_000440-T1",21499,"og_9050","EbroNfe1","FALSE",890
"423","EbroNfe1_000441-T1",706,"og_10151","EbroNfe1","FALSE",1285
"424","EbroNfe1_000442-T1",17709,"og_0799","EbroNfe1","FALSE",217
"425","EbroNfe1_000443-T1",3896,"og_3406","EbroNfe1","FALSE",631
"426","EbroNfe1_000444-T1",18715,"og_2451","EbroNfe1","FALSE",613
"427","EbroNfe1_000445-T1",24779,"og_3125","EbroNfe1","FALSE",752
"428","EbroNfe1_000446-T1",20629,"og_3862","EbroNfe1","FALSE",827
"429","EbroNfe1_000447-T1",267,"og_10560","EbroNfe1","FALSE",304
"430","EbroNfe1_000448-T1",422,"og_2497","EbroNfe1","FALSE",575
"431","EbroNfe1_000449-T1",1746,"og_29440","EbroNfe1","TRUE",431
"432","EbroNfe1_000450-T1",2198,"og_1465","EbroNfe1","FALSE",1005
"433","EbroNfe1_000451-T1",21119,"og_10961","EbroNfe1","FALSE",705
"434","EbroNfe1_000452-T1",18354,"og_1606","EbroNfe1","FALSE",305
"435","EbroNfe1_000453-T1",1108,"og_29441","EbroNfe1","TRUE",116
"436","EbroNfe1_000454-T1",428,"og_29442","EbroNfe1","TRUE",179
"437","EbroNfe1_000455-T1",16058,"og_8978","EbroNfe1","FALSE",550
"438","EbroNfe1_000456-T1",7450,"og_5284","EbroNfe1","FALSE",678
"439","EbroNfe1_000457-T1",266,"og_8107","EbroNfe1","FALSE",454
"440","EbroNfe1_000458-T1",12287,"og_11570","EbroNfe1","FALSE",907
"441","EbroNfe1_000459-T1",2360,"og_11378","EbroNfe1","FALSE",75
"442","EbroNfe1_000460-T1",2030,"og_9339","EbroNfe1","FALSE",2607
"443","EbroNfe1_000461-T1",13130,"og_3498","EbroNfe1","FALSE",583
"444","EbroNfe1_000462-T1",11853,"og_29443","EbroNfe1","TRUE",294
"445","EbroNfe1_000463-T1",8023,"og_1001","EbroNfe1","FALSE",418
"446","EbroNfe1_000464-T1",11005,"og_4169","EbroNfe1","FALSE",445
"447","EbroNfe1_000465-T1",13877,"og_5774","EbroNfe1","FALSE",836
"448","EbroNfe1_000466-T1",9109,"og_11420","EbroNfe1","FALSE",405
"449","EbroNfe1_000467-T1",6427,"og_11134","EbroNfe1","FALSE",268
"450","EbroNfe1_000468-T1",4790,"og_2875","EbroNfe1","FALSE",291
"451","EbroNfe1_000469-T1",7778,"og_11371","EbroNfe1","FALSE",298
"452","EbroNfe1_000470-T1",3275,"og_11063","EbroNfe1","FALSE",424
"453","EbroNfe1_000471-T1",3046,"og_2088","EbroNfe1","FALSE",1157
"454","EbroNfe1_000472-T1",16161,"og_29444","EbroNfe1","TRUE",182
"455","EbroNfe1_000473-T1",785,"og_8284","EbroNfe1","FALSE",627
"456","EbroNfe1_000474-T1",14444,"og_2068","EbroNfe1","FALSE",323
"457","EbroNfe1_000475-T1",100,"og_3588","EbroNfe1","FALSE",559
"458","EbroNfe1_000476-T1",785,"og_8426","EbroNfe1","FALSE",615
"459","EbroNfe1_000477-T1",13011,"og_8660","EbroNfe1","FALSE",159
"460","EbroNfe1_000478-T1",405,"og_1143","EbroNfe1","FALSE",1506
"461","EbroNfe1_000479-T1",390,"og_1876","EbroNfe1","FALSE",1094
"462","EbroNfe1_000480-T1",8706,"og_8599","EbroNfe1","FALSE",696
"463","EbroNfe1_000481-T1",820,"og_7172","EbroNfe1","FALSE",376
"464","EbroNfe1_000482-T1",3044,"og_6303","EbroNfe1","FALSE",358
"465","EbroNfe1_000483-T1",6251,"og_10110","EbroNfe1","FALSE",507
"466","EbroNfe1_000484-T1",1043,"og_9710","EbroNfe1","FALSE",850
"467","EbroNfe1_000485-T1",4580,"og_6257","EbroNfe1","FALSE",341
"468","EbroNfe1_000486-T1",307,"og_11746","EbroNfe1","FALSE",352
"469","EbroNfe1_000487-T1",7781,"og_6278","EbroNfe1","FALSE",696
"470","EbroNfe1_000488-T1",1366,"og_9836","EbroNfe1","FALSE",214
"471","EbroNfe1_000489-T1",10579,"og_10745","EbroNfe1","FALSE",379
"472","EbroNfe1_000490-T1",10451,"og_6273","EbroNfe1","FALSE",201
"473","EbroNfe1_000491-T1",1514,"og_9103","EbroNfe1","FALSE",140
"474","EbroNfe1_000492-T1",12326,"og_29445","EbroNfe1","TRUE",434
"475","EbroNfe1_000493-T1",8226,"og_11131","EbroNfe1","FALSE",360
"476","EbroNfe1_000494-T1",3024,"og_8623","EbroNfe1","FALSE",506
"477","EbroNfe1_000495-T1",5789,"og_11052","EbroNfe1","FALSE",1097
"478","EbroNfe1_000496-T1",923,"og_10954","EbroNfe1","FALSE",1321
"479","EbroNfe1_000497-T1",16825,"og_6296","EbroNfe1","FALSE",305
"480","EbroNfe1_000498-T1",18180,"og_1612","EbroNfe1","FALSE",162
"481","EbroNfe1_000499-T1",19015,"og_8391","EbroNfe1","FALSE",344
"482","EbroNfe1_000500-T1",1356,"og_9788","EbroNfe1","FALSE",866
"483","EbroNfe1_000501-T1",3315,"og_4338","EbroNfe1","FALSE",997
"484","EbroNfe1_000502-T1",20775,"og_8618","EbroNfe1","FALSE",616
"485","EbroNfe1_000503-T1",976,"og_2878","EbroNfe1","FALSE",688
"486","EbroNfe1_000504-T1",92,"og_9461","EbroNfe1","FALSE",570
"487","EbroNfe1_000505-T1",25410,"og_1591","EbroNfe1","FALSE",446
"488","EbroNfe1_000506-T1",8565,"og_8381","EbroNfe1","FALSE",503
"489","EbroNfe1_000507-T1",903,"og_8586","EbroNfe1","FALSE",418
"490","EbroNfe1_000508-T1",5617,"og_9189","EbroNfe1","FALSE",367
"491","EbroNfe1_000509-T1",28367,"og_0096","EbroNfe1","FALSE",1176
"492","EbroNfe1_000510-T1",301,"og_8983","EbroNfe1","FALSE",108
"493","EbroNfe1_000511-T1",11082,"og_7675","EbroNfe1","FALSE",106
"494","EbroNfe1_000512-T1",7723,"og_8768","EbroNfe1","FALSE",244
"495","EbroNfe1_000513-T1",8861,"og_1259","EbroNfe1","FALSE",452
"496","EbroNfe1_000514-T1",9369,"og_8849","EbroNfe1","FALSE",797
"497","EbroNfe1_000515-T1",32533,"og_1748","EbroNfe1","FALSE",365
"498","EbroNfe1_000516-T1",6978,"og_4556","EbroNfe1","FALSE",133
"499","EbroNfe1_000517-T1",404,"og_9390","EbroNfe1","FALSE",425
"500","EbroNfe1_000518-T1",11842,"og_3521","EbroNfe1","FALSE",901
"501","EbroNfe1_000519-T1",5270,"og_3984","EbroNfe1","FALSE",287
"502","EbroNfe1_000520-T1",33295,"og_9623","EbroNfe1","FALSE",584
"503","EbroNfe1_000521-T1",2545,"og_10356","EbroNfe1","FALSE",337
"504","EbroNfe1_000522-T1",3264,"og_8359","EbroNfe1","FALSE",576
"505","EbroNfe1_000523-T1",4146,"og_11275","EbroNfe1","FALSE",293
"506","EbroNfe1_000524-T1",10765,"og_2313","EbroNfe1","FALSE",219
"507","EbroNfe1_000525-T1",5171,"og_7989","EbroNfe1","FALSE",721
"508","EbroNfe1_000526-T1",430,"og_11193","EbroNfe1","FALSE",744
"509","EbroNfe1_000527-T1",8232,"og_9197","EbroNfe1","FALSE",513
"510","EbroNfe1_000528-T1",662,"og_2099","EbroNfe1","FALSE",521
"511","EbroNfe1_000529-T1",29935,"og_8418","EbroNfe1","FALSE",428
"512","EbroNfe1_000530-T1",6150,"og_2718","EbroNfe1","FALSE",345
"513","EbroNfe1_000531-T1",8999,"og_3822","EbroNfe1","FALSE",616
"514","EbroNfe1_000532-T1",27872,"og_8684","EbroNfe1","FALSE",468
"515","EbroNfe1_000533-T1",3815,"og_10784","EbroNfe1","FALSE",536
"516","EbroNfe1_000534-T1",23952,"og_1746","EbroNfe1","FALSE",801
"517","EbroNfe1_000535-T1",13144,"og_7795","EbroNfe1","FALSE",154
"518","EbroNfe1_000536-T1",0,"og_8749","EbroNfe1","FALSE",428
"519","EbroNfe1_000537-T1",22185,"og_1996","EbroNfe1","FALSE",365
"520","EbroNfe1_000538-T1",15116,"og_3556","EbroNfe1","FALSE",359
"521","EbroNfe1_000539-T1",1870,"og_1621","EbroNfe1","FALSE",878
"522","EbroNfe1_000540-T1",17805,"og_7814","EbroNfe1","FALSE",344
"523","EbroNfe1_000541-T1",2333,"og_3549","EbroNfe1","FALSE",459
"524","EbroNfe1_000542-T1",535,"og_9245","EbroNfe1","FALSE",1270
"525","EbroNfe1_000543-T1",20421,"og_7727","EbroNfe1","FALSE",269
"526","EbroNfe1_000544-T1",378,"og_3702","EbroNfe1","FALSE",604
"527","EbroNfe1_000545-T1",21973,"og_2547","EbroNfe1","FALSE",766
"528","EbroNfe1_000546-T1",14110,"og_11347","EbroNfe1","FALSE",632
"529","EbroNfe1_000547-T1",580,"og_1670","EbroNfe1","FALSE",437
"530","EbroNfe1_000548-T1",5256,"og_1595","EbroNfe1","FALSE",1096
"531","EbroNfe1_000549-T1",12142,"og_29446","EbroNfe1","TRUE",154
"532","EbroNfe1_000550-T1",8997,"og_11506","EbroNfe1","FALSE",611
"533","EbroNfe1_000551-T1",21661,"og_1533","EbroNfe1","FALSE",284
"534","EbroNfe1_000552-T1",9270,"og_11016","EbroNfe1","FALSE",745
"535","EbroNfe1_000553-T1",20891,"og_7750","EbroNfe1","FALSE",145
"536","EbroNfe1_000554-T1",6301,"og_0340","EbroNfe1","FALSE",690
"537","EbroNfe1_000555-T1",18914,"og_2786","EbroNfe1","FALSE",432
"538","EbroNfe1_000556-T1",14624,"og_1137","EbroNfe1","FALSE",1396
"539","EbroNfe1_000557-T1",12518,"og_8738","EbroNfe1","FALSE",559
"540","EbroNfe1_000558-T1",5217,"og_4841","EbroNfe1","FALSE",181
"541","EbroNfe1_000560-T1",15051,"og_11087","EbroNfe1","FALSE",427
"542","EbroNfe1_000561-T1",18123,"og_10895","EbroNfe1","FALSE",329
"543","EbroNfe1_000562-T1",737,"og_10758","EbroNfe1","FALSE",568
"544","EbroNfe1_000563-T1",9672,"og_3415","EbroNfe1","FALSE",399
"545","EbroNfe1_000564-T1",17221,"og_10754","EbroNfe1","FALSE",610
"546","EbroNfe1_000565-T1",15127,"og_2817","EbroNfe1","FALSE",494
"547","EbroNfe1_000566-T1",4925,"og_2518","EbroNfe1","FALSE",448
"548","EbroNfe1_000567-T1",4888,"og_10196","EbroNfe1","FALSE",424
"549","EbroNfe1_000568-T1",12956,"og_0401","EbroNfe1","FALSE",359
"550","EbroNfe1_000569-T1",7297,"og_3620","EbroNfe1","FALSE",467
"551","EbroNfe1_000570-T1",2311,"og_8486","EbroNfe1","FALSE",715
"552","EbroNfe1_000571-T1",11143,"og_2446","EbroNfe1","FALSE",410
"553","EbroNfe1_000572-T1",1918,"og_29447","EbroNfe1","TRUE",412
"554","EbroNfe1_000573-T1",9314,"og_1729","EbroNfe1","FALSE",587
"555","EbroNfe1_000574-T1",8617,"og_9907","EbroNfe1","FALSE",527
"556","EbroNfe1_000575-T1",5250,"og_29448","EbroNfe1","TRUE",377
"557","EbroNfe1_000576-T1",182,"og_10125","EbroNfe1","FALSE",259
"558","EbroNfe1_000577-T1",1031,"og_3213","EbroNfe1","FALSE",523
"559","EbroNfe1_000578-T1",12269,"og_0498","EbroNfe1","FALSE",227
"560","EbroNfe1_000579-T1",7229,"og_2163","EbroNfe1","FALSE",171
"561","EbroNfe1_000580-T1",7626,"og_8254","EbroNfe1","FALSE",229
"562","EbroNfe1_000581-T1",477,"og_1089","EbroNfe1","FALSE",426
"563","EbroNfe1_000582-T1",2192,"og_8880","EbroNfe1","FALSE",467
"564","EbroNfe1_000583-T1",5479,"og_1225","EbroNfe1","FALSE",376
"565","EbroNfe1_000584-T1",9091,"og_3361","EbroNfe1","FALSE",770
"566","EbroNfe1_000585-T1",2200,"og_2561","EbroNfe1","FALSE",299
"567","EbroNfe1_000586-T1",15574,"og_1688","EbroNfe1","FALSE",736
"568","EbroNfe1_000587-T1",2917,"og_1516","EbroNfe1","FALSE",336
"569","EbroNfe1_000588-T1",4330,"og_0043","EbroNfe1","FALSE",108
"570","EbroNfe1_000589-T1",12856,"og_9510","EbroNfe1","FALSE",346
"571","EbroNfe1_000590-T1",18908,"og_2375","EbroNfe1","FALSE",262
"572","EbroNfe1_000591-T1",6846,"og_1285","EbroNfe1","FALSE",954
"573","EbroNfe1_000592-T1",20879,"og_0919","EbroNfe1","FALSE",110
"574","EbroNfe1_000593-T1",11054,"og_2558","EbroNfe1","FALSE",523
"575","EbroNfe1_000594-T1",21601,"og_4191","EbroNfe1","FALSE",270
"576","EbroNfe1_000595-T1",23094,"og_0926","EbroNfe1","FALSE",722
"577","EbroNfe1_000596-T1",9951,"og_9271","EbroNfe1","FALSE",70
"578","EbroNfe1_000597-T1",580,"og_10121","EbroNfe1","FALSE",225
"579","EbroNfe1_000598-T1",7081,"og_3657","EbroNfe1","FALSE",557
"580","EbroNfe1_000599-T1",12296,"og_11043","EbroNfe1","FALSE",260
"581","EbroNfe1_000600-T1",1872,"og_10118","EbroNfe1","FALSE",777
"582","EbroNfe1_000601-T1",3093,"og_4141","EbroNfe1","FALSE",515
"583","EbroNfe1_000602-T1",26355,"og_1309","EbroNfe1","FALSE",1319
"584","EbroNfe1_000603-T1",5991,"og_29449","EbroNfe1","TRUE",237
"585","EbroNfe1_000604-T1",13832,"og_1107","EbroNfe1","FALSE",160
"586","EbroNfe1_000605-T1",3772,"og_2035","EbroNfe1","FALSE",623
"587","EbroNfe1_000606-T1",15618,"og_0540","EbroNfe1","FALSE",121
"588","EbroNfe1_000607-T1",5221,"og_10114","EbroNfe1","FALSE",513
"589","EbroNfe1_000608-T1",6578,"og_9800","EbroNfe1","FALSE",374
"590","EbroNfe1_000609-T1",2496,"og_4708","EbroNfe1","FALSE",248
"591","EbroNfe1_000610-T1",31038,"og_2000","EbroNfe1","FALSE",410
"592","EbroNfe1_000611-T1",7408,"og_7946","EbroNfe1","FALSE",369
"593","EbroNfe1_000612-T1",1158,"og_1831","EbroNfe1","FALSE",419
"594","EbroNfe1_000613-T1",18215,"og_5415","EbroNfe1","FALSE",162
"595","EbroNfe1_000614-T1",8974,"og_29450","EbroNfe1","TRUE",183
"596","EbroNfe1_000615-T1",32561,"og_2557","EbroNfe1","FALSE",267
"597","EbroNfe1_000616-T1",274,"og_29451","EbroNfe1","TRUE",107
"598","EbroNfe1_000617-T1",9416,"og_1120","EbroNfe1","FALSE",1071
"599","EbroNfe1_000618-T1",10391,"og_10347","EbroNfe1","FALSE",333
"600","EbroNfe1_000619-T1",21149,"og_1950","EbroNfe1","FALSE",510
"601","EbroNfe1_000620-T1",34521,"og_1248","EbroNfe1","FALSE",144
"602","EbroNfe1_000621-T1",9062,"og_1286","EbroNfe1","FALSE",348
"603","EbroNfe1_000622-T1",7707,"og_2189","EbroNfe1","FALSE",362
"604","EbroNfe1_000623-T1",23637,"og_6059","EbroNfe1","FALSE",626
"605","EbroNfe1_000624-T1",13678,"og_0316","EbroNfe1","FALSE",979
"606","EbroNfe1_000625-T1",37769,"og_1605","EbroNfe1","FALSE",593
"607","EbroNfe1_000626-T1",849,"og_8508","EbroNfe1","FALSE",751
"608","EbroNfe1_000627-T1",26456,"og_3456","EbroNfe1","FALSE",444
"609","EbroNfe1_000628-T1",4041,"og_11528","EbroNfe1","FALSE",344
"610","EbroNfe1_000630-T1",26242,"og_1509","EbroNfe1","FALSE",150
"611","EbroNfe1_000631-T1",1415,"og_9285","EbroNfe1","FALSE",491
"612","EbroNfe1_000632-T1",10262,"og_0453","EbroNfe1","FALSE",1901
"613","EbroNfe1_000633-T1",23000,"og_8041","EbroNfe1","FALSE",992
"614","EbroNfe1_000634-T1",42769,"og_0522","EbroNfe1","FALSE",582
"615","EbroNfe1_000635-T1",37928,"og_1675","EbroNfe1","FALSE",1277
"616","EbroNfe1_000636-T1",839,"og_0397","EbroNfe1","FALSE",160
"617","EbroNfe1_000637-T1",20439,"og_10330","EbroNfe1","FALSE",551
"618","EbroNfe1_000638-T1",2040,"og_2525","EbroNfe1","FALSE",1043
"619","EbroNfe1_000639-T1",8436,"og_10378","EbroNfe1","FALSE",537
"620","EbroNfe1_000640-T1",35530,"og_0937","EbroNfe1","FALSE",321
"621","EbroNfe1_000641-T1",14972,"og_8282","EbroNfe1","FALSE",803
"622","EbroNfe1_000642-T1",6055,"og_8368","EbroNfe1","FALSE",274
"623","EbroNfe1_000643-T1",4946,"og_0262","EbroNfe1","FALSE",932
"624","EbroNfe1_000644-T1",32153,"og_1756","EbroNfe1","FALSE",848
"625","EbroNfe1_000645-T1",7935,"og_9772","EbroNfe1","FALSE",423
"626","EbroNfe1_000646-T1",9885,"og_8645","EbroNfe1","FALSE",215
"627","EbroNfe1_000647-T1",12019,"og_0200","EbroNfe1","FALSE",357
"628","EbroNfe1_000648-T1",2040,"og_9686","EbroNfe1","FALSE",796
"629","EbroNfe1_000649-T1",31176,"og_8075","EbroNfe1","FALSE",162
"630","EbroNfe1_000650-T1",11202,"og_1543","EbroNfe1","FALSE",452
"631","EbroNfe1_000651-T1",30224,"og_10978","EbroNfe1","FALSE",137
"632","EbroNfe1_000652-T1",9900,"og_29452","EbroNfe1","TRUE",178
"633","EbroNfe1_000653-T1",26431,"og_2413","EbroNfe1","FALSE",899
"634","EbroNfe1_000654-T1",13987,"og_11163","EbroNfe1","FALSE",553
"635","EbroNfe1_000655-T1",7366,"og_3569","EbroNfe1","FALSE",553
"636","EbroNfe1_000656-T1",16169,"og_10791","EbroNfe1","FALSE",356
"637","EbroNfe1_000657-T1",6136,"og_7307","EbroNfe1","FALSE",131
"638","EbroNfe1_000658-T1",24026,"og_9178","EbroNfe1","FALSE",340
"639","EbroNfe1_000659-T1",4290,"og_9733","EbroNfe1","FALSE",450
"640","EbroNfe1_000660-T1",18001,"og_1517","EbroNfe1","FALSE",274
"641","EbroNfe1_000661-T1",21646,"og_8221","EbroNfe1","FALSE",496
"642","EbroNfe1_000662-T1",19366,"og_8677","EbroNfe1","FALSE",340
"643","EbroNfe1_000663-T1",21199,"og_1539","EbroNfe1","FALSE",447
"644","EbroNfe1_000664-T1",18751,"og_3619","EbroNfe1","FALSE",690
"645","EbroNfe1_000665-T1",23089,"og_0684","EbroNfe1","FALSE",204
"646","EbroNfe1_000666-T1",23848,"og_0016","EbroNfe1","FALSE",308
"647","EbroNfe1_000667-T1",25374,"og_8244","EbroNfe1","FALSE",716
"648","EbroNfe1_000668-T1",11883,"og_2804","EbroNfe1","FALSE",809
"649","EbroNfe1_000670-T1",29684,"og_0131","EbroNfe1","FALSE",110
"650","EbroNfe1_000671-T1",28016,"og_2166","EbroNfe1","FALSE",263
"651","EbroNfe1_000672-T1",4166,"og_8818","EbroNfe1","FALSE",880
"652","EbroNfe1_000673-T1",7191,"og_8034","EbroNfe1","FALSE",874
"653","EbroNfe1_000674-T1",25691,"og_8811","EbroNfe1","FALSE",621
"654","EbroNfe1_000676-T1",6679,"og_0989","EbroNfe1","FALSE",170
"655","EbroNfe1_000677-T1",22197,"og_9079","EbroNfe1","FALSE",574
"656","EbroNfe1_000678-T1",4818,"og_3629","EbroNfe1","FALSE",376
"657","EbroNfe1_000679-T1",372,"og_1710","EbroNfe1","FALSE",1168
"658","EbroNfe1_000680-T1",2721,"og_2726","EbroNfe1","FALSE",381
"659","EbroNfe1_000681-T1",283,"og_0103","EbroNfe1","FALSE",518
"660","EbroNfe1_000682-T1",15214,"og_9344","EbroNfe1","FALSE",628
"661","EbroNfe1_000683-T1",12492,"og_29453","EbroNfe1","TRUE",356
"662","EbroNfe1_000684-T1",805,"og_1272","EbroNfe1","FALSE",502
"663","EbroNfe1_000685-T1",9361,"og_3212","EbroNfe1","FALSE",720
"664","EbroNfe1_000686-T1",4087,"og_1410","EbroNfe1","FALSE",286
"665","EbroNfe1_000687-T1",5323,"og_0384","EbroNfe1","FALSE",448
"666","EbroNfe1_000688-T1",2560,"og_3301","EbroNfe1","FALSE",1309
"667","EbroNfe1_000689-T1",6003,"og_29454","EbroNfe1","TRUE",407
"668","EbroNfe1_000690-T1",2816,"og_8273","EbroNfe1","FALSE",508
"669","EbroNfe1_000691-T1",851,"og_8609","EbroNfe1","FALSE",266
"670","EbroNfe1_000692-T1",860,"og_2281","EbroNfe1","FALSE",355
"671","EbroNfe1_000693-T1",2528,"og_29455","EbroNfe1","TRUE",112
"672","EbroNfe1_000694-T1",3650,"og_8149","EbroNfe1","FALSE",444
"673","EbroNfe1_000695-T1",10406,"og_9244","EbroNfe1","FALSE",788
"674","EbroNfe1_000696-T1",796,"og_7778","EbroNfe1","FALSE",774
"675","EbroNfe1_000697-T1",2415,"og_29456","EbroNfe1","TRUE",273
"676","EbroNfe1_000698-T1",9331,"og_0441","EbroNfe1","FALSE",421
"677","EbroNfe1_000699-T1",3985,"og_3269","EbroNfe1","FALSE",354
"678","EbroNfe1_000700-T1",6290,"og_2013","EbroNfe1","FALSE",738
"679","EbroNfe1_000701-T1",5650,"og_9972","EbroNfe1","FALSE",504
